date,time,decision_type,decision_quality,confidence,energy
2024-09-03,22:41,Social,4.32,5.02,8.13
2024-09-03,22:41,Analytical,1.88,1.03,5.91
2024-09-03,16:41,Analytical,4.46,3.79,8.19
2024-09-03,08:41,Emotional,6.97,7.15,6.54
2024-09-03,15:41,Analytical,5.77,3.9,6.43
2024-09-04,15:41,Analytical,6.1,5.45,2.87
2024-09-04,17:41,Creative,3.85,3.79,3.5
2024-09-04,09:41,Emotional,7.27,6.79,3.01
2024-09-04,12:41,Analytical,4.49,5.4,5.35
2024-09-04,15:41,Analytical,5.36,4.49,8.3
2024-09-04,16:41,Social,4.97,6.02,6.05
2024-09-04,19:41,Social,5.37,4.49,4.34
2024-09-05,09:22,Creative,5.45,7.01,3.02
2024-09-05,21:22,Social,3.81,3.37,3.92
2024-09-05,10:22,Social,3.86,5.0,6.21
2024-09-05,19:22,Emotional,2.95,3.47,4.59
2024-09-06,20:54,Social,2.16,3.55,1.0
2024-09-06,10:54,Creative,2.73,1.19,6.12
2024-09-06,13:54,Social,1.0,1.0,5.05
2024-09-07,08:59,Social,8.41,7.41,5.98
2024-09-07,22:59,Emotional,7.58,6.38,6.37
2024-09-07,14:59,Creative,8.04,7.07,9.34
2024-09-07,12:59,Emotional,10.0,9.85,8.75
2024-09-07,20:59,Creative,10.0,8.81,10.0
2024-09-08,15:23,Analytical,7.05,7.9,8.29
2024-09-08,20:23,Analytical,5.86,5.28,7.9
2024-09-08,08:23,Emotional,6.64,7.74,5.8
2024-09-08,11:23,Social,3.87,4.06,7.59
2024-09-09,06:26,Creative,8.0,7.57,7.76
2024-09-09,20:26,Analytical,5.0,5.99,5.56
2024-09-09,20:26,Creative,7.64,6.5,9.19
2024-09-09,09:26,Analytical,7.45,6.67,8.51
2024-09-10,07:08,Creative,1.0,1.75,1.0
2024-09-10,06:08,Emotional,1.0,1.0,1.0
2024-09-10,09:08,Analytical,1.95,2.85,4.8
2024-09-10,13:08,Emotional,1.88,1.34,1.17
2024-09-10,20:08,Creative,1.0,1.0,1.0
2024-09-10,09:08,Analytical,1.0,1.0,1.48
2024-09-11,07:19,Emotional,8.86,8.35,7.09
2024-09-11,07:19,Analytical,7.55,7.83,7.28
2024-09-11,19:19,Emotional,5.15,4.91,4.78
2024-09-11,16:19,Creative,6.96,5.22,8.64
2024-09-11,12:19,Analytical,4.08,5.05,5.99
2024-09-11,21:19,Emotional,3.84,4.42,8.56
2024-09-12,13:16,Social,5.31,6.03,3.05
2024-09-12,17:16,Social,3.99,5.28,7.17
2024-09-12,06:16,Creative,3.17,2.47,5.77
2024-09-12,07:16,Analytical,6.22,5.85,7.98
2024-09-12,14:16,Analytical,6.36,7.72,8.47
2024-09-12,19:16,Social,6.65,7.82,6.84
2024-09-12,16:16,Social,4.07,5.28,7.89
2024-09-13,14:12,Creative,4.07,3.44,4.47
2024-09-13,21:12,Analytical,5.64,6.62,7.27
2024-09-13,18:12,Social,5.05,5.62,5.96
2024-09-14,09:09,Creative,2.34,3.55,3.34
2024-09-14,22:09,Emotional,3.16,2.35,2.77
2024-09-14,12:09,Social,2.25,1.44,5.69
2024-09-15,13:20,Social,6.24,6.34,9.1
2024-09-15,21:20,Social,5.54,5.1,9.34
2024-09-15,10:20,Emotional,8.9,8.7,10.0
2024-09-15,10:20,Emotional,8.1,8.11,9.33
2024-09-15,16:20,Analytical,10.0,9.32,7.86
2024-09-15,17:20,Analytical,7.76,7.42,10.0
2024-09-15,22:20,Analytical,9.62,8.49,7.63
2024-09-16,19:55,Analytical,3.45,2.54,2.69
2024-09-16,21:55,Creative,4.4,3.79,6.05
2024-09-16,11:55,Social,4.27,3.54,2.36
2024-09-16,15:55,Creative,1.97,1.0,4.38
2024-09-16,16:55,Social,2.08,2.44,6.93
2024-09-17,11:04,Social,2.13,2.62,1.0
2024-09-17,20:04,Creative,1.57,3.29,1.0
2024-09-17,17:04,Analytical,2.44,2.28,1.0
2024-09-17,21:04,Emotional,2.11,3.82,3.68
2024-09-17,20:04,Social,1.0,1.0,2.42
2024-09-18,16:13,Emotional,9.27,8.88,8.4
2024-09-18,22:13,Analytical,10.0,10.0,10.0
2024-09-18,17:13,Social,5.77,5.06,9.13
2024-09-18,18:13,Creative,6.46,8.06,10.0
2024-09-18,11:13,Social,7.16,8.94,8.97
2024-09-18,09:13,Creative,10.0,10.0,10.0
2024-09-18,19:13,Analytical,10.0,10.0,10.0
2024-09-19,10:15,Creative,7.88,8.39,7.27
2024-09-19,17:15,Creative,8.32,7.21,5.34
2024-09-19,19:15,Emotional,8.17,9.43,10.0
2024-09-19,10:15,Analytical,8.47,10.0,7.76
2024-09-19,13:15,Emotional,5.21,3.03,6.54
2024-09-19,18:15,Creative,9.32,8.68,9.82
2024-09-20,07:38,Social,4.32,3.22,5.26
2024-09-20,10:38,Emotional,2.65,1.79,7.01
2024-09-20,18:38,Social,1.41,1.03,8.52
2024-09-20,10:38,Social,2.63,3.56,7.01
2024-09-20,08:38,Social,1.0,2.25,3.3
2024-09-20,06:38,Analytical,1.53,1.26,3.06
2024-09-20,08:38,Emotional,3.08,3.35,3.32
2024-09-21,11:32,Analytical,7.94,7.67,6.44
2024-09-21,12:32,Emotional,6.5,6.97,7.88
2024-09-21,10:32,Creative,5.89,6.73,6.66
2024-09-22,09:15,Creative,3.86,2.39,7.53
2024-09-22,12:15,Social,4.86,5.07,7.65
2024-09-22,19:15,Analytical,4.62,3.25,5.7
2024-09-22,16:15,Creative,5.3,5.04,8.51
2024-09-22,13:15,Analytical,1.61,2.73,7.14
2024-09-22,14:15,Emotional,5.53,2.19,8.13
2024-09-23,11:48,Social,2.76,2.25,4.96
2024-09-23,18:48,Analytical,5.41,6.05,7.09
2024-09-23,13:48,Emotional,5.52,5.77,6.13
2024-09-23,16:48,Emotional,2.66,1.91,7.09
2024-09-23,23:48,Creative,5.55,6.28,4.27
2024-09-23,16:48,Analytical,6.16,5.0,7.45
2024-09-23,11:48,Social,3.91,5.59,2.26
2024-09-24,09:55,Creative,10.0,9.64,7.14
2024-09-24,17:55,Emotional,7.73,7.04,7.76
2024-09-24,08:55,Social,6.34,5.63,8.87
2024-09-24,20:55,Analytical,6.59,5.82,5.15
2024-09-24,23:55,Social,6.69,8.0,6.21
2024-09-25,12:00,Emotional,1.0,1.19,1.83
2024-09-25,09:00,Analytical,4.16,4.0,3.24
2024-09-25,20:00,Social,1.73,2.66,3.04
2024-09-26,09:41,Analytical,1.0,3.02,1.94
2024-09-26,13:41,Analytical,1.0,1.0,1.0
2024-09-26,19:41,Emotional,1.2,1.0,2.13
2024-09-26,18:41,Analytical,1.0,3.24,1.0
2024-09-26,12:41,Emotional,1.0,1.0,1.74
2024-09-26,10:41,Social,1.0,1.0,1.0
2024-09-26,17:41,Emotional,1.0,1.0,2.09
2024-09-27,23:32,Creative,2.62,3.64,7.65
2024-09-27,22:32,Social,3.03,4.42,3.51
2024-09-27,19:32,Social,2.07,3.82,5.18
2024-09-27,19:32,Analytical,4.03,4.72,4.69
2024-09-27,20:32,Emotional,3.42,2.09,3.6
2024-09-27,18:32,Emotional,4.46,4.34,5.94
2024-09-27,11:32,Analytical,4.6,3.72,1.5
2024-09-28,10:37,Creative,6.16,5.64,8.5
2024-09-28,07:37,Social,5.32,4.7,9.94
2024-09-28,17:37,Creative,6.62,5.92,7.87
2024-09-29,06:05,Emotional,8.88,9.18,8.92
2024-09-29,08:05,Analytical,6.18,7.21,10.0
2024-09-29,20:05,Analytical,6.13,4.94,8.08
2024-09-29,18:05,Analytical,8.63,8.53,5.62
2024-09-29,12:05,Social,6.65,7.25,6.92
2024-09-29,11:05,Social,7.72,8.89,8.21
2024-09-30,15:57,Social,1.0,1.83,1.58
2024-09-30,12:57,Analytical,1.0,1.0,2.31
2024-09-30,16:57,Emotional,1.0,2.83,7.63
2024-09-30,19:57,Analytical,1.0,1.09,2.91
2024-09-30,20:57,Social,2.69,3.99,1.0
2024-10-01,07:36,Analytical,2.9,1.59,6.59
2024-10-01,15:36,Creative,2.35,1.52,2.59
2024-10-01,15:36,Emotional,1.25,1.78,5.15
2024-10-02,08:00,Emotional,5.04,6.88,10.0
2024-10-02,19:00,Social,5.45,5.52,10.0
2024-10-02,15:00,Social,8.61,8.27,9.19
2024-10-02,20:00,Social,10.0,10.0,6.29
2024-10-03,09:08,Emotional,2.84,3.09,3.27
2024-10-03,21:08,Emotional,3.24,1.99,2.99
2024-10-03,13:08,Analytical,4.22,2.46,6.13
2024-10-03,17:08,Emotional,1.0,1.0,3.32
2024-10-03,21:08,Emotional,3.01,4.34,4.44
2024-10-03,23:08,Social,2.21,2.79,2.58
2024-10-04,06:51,Social,4.29,3.09,5.48
2024-10-04,15:51,Emotional,3.88,3.08,5.64
2024-10-04,13:51,Creative,4.32,5.49,2.1
2024-10-04,06:51,Social,3.96,3.2,7.05
2024-10-04,10:51,Creative,5.21,5.72,3.9
2024-10-05,17:23,Social,3.49,1.96,1.0
2024-10-05,21:23,Creative,1.0,1.0,4.55
2024-10-05,14:23,Social,1.0,2.32,3.46
2024-10-05,19:23,Emotional,1.0,1.1,5.39
2024-10-05,10:23,Analytical,3.56,4.66,1.0
2024-10-06,18:56,Emotional,3.34,2.42,9.11
2024-10-06,15:56,Analytical,5.42,8.27,4.73
2024-10-06,08:56,Social,2.88,2.73,8.43
2024-10-06,13:56,Creative,3.41,3.54,5.86
2024-10-06,11:56,Creative,4.02,3.37,5.4
2024-10-06,12:56,Emotional,3.69,3.69,7.56
2024-10-07,21:27,Social,3.82,2.98,1.49
2024-10-07,22:27,Social,1.0,1.19,1.19
2024-10-07,16:27,Social,1.54,2.64,1.0
2024-10-07,11:27,Emotional,1.92,1.46,3.19
2024-10-08,07:54,Social,3.6,4.79,7.36
2024-10-08,05:54,Analytical,6.29,7.09,4.04
2024-10-08,07:54,Creative,4.01,4.76,3.99
2024-10-08,13:54,Analytical,7.61,7.29,6.53
2024-10-08,07:54,Emotional,8.09,7.38,5.67
2024-10-08,13:54,Social,6.52,7.47,4.87
2024-10-08,06:54,Analytical,4.67,4.43,8.43
2024-10-09,08:03,Analytical,6.06,6.14,5.64
2024-10-09,23:03,Social,7.04,7.2,4.48
2024-10-09,23:03,Social,4.53,2.53,4.83
2024-10-09,12:03,Creative,7.17,8.5,7.86
2024-10-09,10:03,Creative,6.81,6.69,8.04
2024-10-09,19:03,Social,6.41,8.22,6.29
2024-10-09,08:03,Emotional,8.0,8.87,7.96
2024-10-10,11:18,Social,1.0,1.93,4.43
2024-10-10,15:18,Creative,2.49,1.01,4.68
2024-10-10,20:18,Analytical,3.71,2.41,1.74
2024-10-10,11:18,Analytical,4.39,5.26,5.07
2024-10-10,12:18,Analytical,5.39,5.3,4.58
2024-10-10,13:18,Emotional,1.78,1.0,8.4
2024-10-11,22:12,Emotional,5.47,4.08,5.43
2024-10-11,14:12,Social,3.63,3.35,4.3
2024-10-11,18:12,Social,4.35,5.17,5.92
2024-10-11,08:12,Social,3.6,3.44,6.99
2024-10-12,19:49,Creative,3.99,4.06,3.86
2024-10-12,19:49,Emotional,3.81,3.35,5.57
2024-10-12,13:49,Emotional,1.68,1.27,5.15
2024-10-12,12:49,Analytical,2.1,1.0,4.06
2024-10-12,15:49,Emotional,1.0,1.0,5.44
2024-10-12,16:49,Emotional,2.99,4.28,1.52
2024-10-12,16:49,Analytical,3.66,4.06,1.59
2024-10-13,19:04,Emotional,8.96,9.47,4.42
2024-10-13,15:04,Emotional,7.36,7.74,6.46
2024-10-13,15:04,Social,5.19,5.47,10.0
2024-10-14,11:08,Creative,2.02,3.59,2.44
2024-10-14,09:08,Analytical,3.42,4.19,3.92
2024-10-14,11:08,Creative,2.15,2.88,7.72
2024-10-14,11:08,Social,3.05,2.53,3.56
2024-10-14,16:08,Social,6.38,6.51,2.75
2024-10-15,08:45,Social,4.29,2.47,8.33
2024-10-15,20:45,Social,6.99,6.6,7.57
2024-10-15,12:45,Creative,4.26,4.39,8.56
2024-10-15,15:45,Creative,5.21,6.9,5.93
2024-10-15,21:45,Creative,6.44,7.28,7.45
2024-10-15,06:45,Creative,5.73,4.3,10.0
2024-10-15,18:45,Creative,5.76,6.29,8.95
2024-10-16,22:23,Emotional,1.45,1.25,6.98
2024-10-16,07:23,Analytical,1.21,3.34,2.82
2024-10-16,09:23,Social,1.0,1.13,8.73
2024-10-17,05:54,Emotional,1.0,1.0,5.43
2024-10-17,14:54,Creative,2.35,2.73,3.04
2024-10-17,05:54,Social,1.4,1.25,2.22
2024-10-17,11:54,Emotional,2.23,1.84,3.54
2024-10-18,11:35,Emotional,2.93,1.11,3.75
2024-10-18,14:35,Emotional,5.92,4.84,6.78
2024-10-18,14:35,Emotional,2.53,1.93,1.57
2024-10-18,07:35,Analytical,3.16,4.61,3.43
2024-10-18,10:35,Analytical,2.82,3.83,4.89
2024-10-18,19:35,Social,1.0,1.1,7.23
2024-10-18,22:35,Emotional,2.39,1.0,4.99
2024-10-19,09:55,Social,4.29,2.46,3.27
2024-10-19,18:55,Creative,6.05,5.32,4.82
2024-10-19,15:55,Emotional,4.53,3.89,6.83
2024-10-19,15:55,Emotional,4.28,3.08,5.61
2024-10-19,15:55,Emotional,5.25,5.29,6.47
2024-10-19,20:55,Analytical,7.99,8.72,8.33
2024-10-19,13:55,Emotional,4.34,4.56,5.77
2024-10-20,20:02,Creative,5.17,5.05,6.48
2024-10-20,19:02,Analytical,4.74,4.72,10.0
2024-10-20,05:02,Emotional,3.0,2.32,7.43
2024-10-21,13:05,Creative,4.35,4.06,4.13
2024-10-21,00:05,Emotional,5.98,6.49,5.67
2024-10-21,22:05,Social,6.32,4.46,4.89
2024-10-21,14:05,Analytical,5.49,4.32,2.8
2024-10-22,17:18,Social,5.46,6.15,10.0
2024-10-22,11:18,Social,5.1,5.83,9.0
2024-10-22,10:18,Emotional,7.75,7.4,4.13
2024-10-22,21:18,Creative,6.02,5.01,6.28
2024-10-22,15:18,Social,5.47,5.13,8.01
2024-10-23,08:50,Analytical,3.66,3.3,5.14
2024-10-23,19:50,Emotional,2.13,3.07,3.97
2024-10-23,12:50,Emotional,1.99,1.62,4.03
2024-10-23,11:50,Creative,1.0,1.0,5.9
2024-10-24,15:08,Social,3.61,3.29,8.24
2024-10-24,13:08,Creative,4.7,5.53,5.03
2024-10-24,15:08,Analytical,4.16,2.56,8.84
2024-10-24,12:08,Analytical,4.03,4.77,4.21
2024-10-24,23:08,Analytical,7.71,9.92,2.84
2024-10-24,20:08,Creative,3.61,4.38,7.24
2024-10-24,14:08,Creative,6.4,5.82,10.0
2024-10-25,08:46,Creative,1.91,1.0,3.21
2024-10-25,12:46,Creative,1.0,2.59,2.4
2024-10-25,10:46,Analytical,2.97,2.5,2.49
2024-10-25,10:46,Analytical,1.0,1.6,6.32
2024-10-25,12:46,Creative,1.0,1.0,5.33
2024-10-25,12:46,Analytical,1.0,2.22,1.91
2024-10-25,07:46,Analytical,1.0,1.25,1.64
2024-10-26,20:22,Social,2.54,2.89,1.0
2024-10-26,21:22,Social,6.06,6.11,3.24
2024-10-26,11:22,Analytical,2.58,3.57,7.03
2024-10-26,08:22,Social,5.68,5.0,6.42
2024-10-26,20:22,Analytical,4.74,5.44,8.08
2024-10-26,08:22,Analytical,3.03,2.91,4.61
2024-10-26,17:22,Creative,3.52,4.22,2.52
2024-10-27,21:06,Analytical,4.25,3.11,2.66
2024-10-27,18:06,Analytical,4.45,4.78,3.95
2024-10-27,16:06,Emotional,1.0,1.0,5.15
2024-10-27,19:06,Creative,1.21,1.0,5.2
2024-10-27,11:06,Analytical,1.01,1.28,3.36
2024-10-28,16:01,Social,2.17,1.65,3.47
2024-10-28,12:01,Creative,1.0,1.48,3.29
2024-10-28,18:01,Emotional,3.63,3.4,2.51
2024-10-28,21:01,Emotional,1.82,1.41,6.65
2024-10-28,11:01,Analytical,2.12,1.84,7.45
2024-10-28,08:01,Creative,2.94,4.6,7.15
2024-10-29,20:46,Social,6.56,7.55,10.0
2024-10-29,11:46,Analytical,10.0,10.0,10.0
2024-10-29,17:46,Emotional,7.43,6.59,7.86
2024-10-30,17:43,Social,4.5,5.84,7.3
2024-10-30,07:43,Emotional,8.94,7.7,10.0
2024-10-30,05:43,Analytical,6.76,5.47,10.0
2024-10-30,18:43,Social,8.66,8.87,7.94
2024-10-30,17:43,Social,7.66,7.85,6.29
2024-10-31,10:22,Analytical,9.0,10.0,10.0
2024-10-31,08:22,Social,10.0,10.0,8.79
2024-10-31,19:22,Emotional,7.92,7.19,8.36
2024-10-31,10:22,Analytical,10.0,10.0,10.0
2024-10-31,15:22,Emotional,7.68,8.57,8.99
2024-11-01,22:58,Emotional,3.7,3.98,5.86
2024-11-01,11:58,Social,5.71,5.46,6.54
2024-11-01,16:58,Social,6.87,6.79,3.79
2024-11-02,07:54,Emotional,9.69,8.71,5.78
2024-11-02,13:54,Social,6.92,6.81,10.0
2024-11-02,20:54,Creative,7.82,8.38,8.23
2024-11-03,11:20,Social,1.97,2.28,1.0
2024-11-03,19:20,Creative,1.25,2.41,10.0
2024-11-03,19:20,Social,1.0,1.42,2.44
2024-11-03,07:20,Creative,4.69,3.34,4.83
2024-11-03,20:20,Analytical,1.0,1.0,3.51
2024-11-04,22:17,Analytical,6.02,4.95,6.91
2024-11-04,18:17,Analytical,4.45,4.72,7.5
2024-11-04,18:17,Social,2.0,2.81,4.44
2024-11-04,12:17,Emotional,5.56,5.9,5.16
2024-11-04,21:17,Analytical,3.53,4.36,8.1
2024-11-04,21:17,Social,3.12,1.99,6.97
2024-11-05,15:54,Creative,1.0,1.0,1.74
2024-11-05,08:54,Analytical,1.92,1.0,1.0
2024-11-05,12:54,Social,1.0,1.64,1.33
2024-11-06,21:17,Creative,2.16,4.11,4.17
2024-11-06,19:17,Analytical,3.69,2.74,8.6
2024-11-06,16:17,Analytical,2.36,2.13,6.9
2024-11-06,07:17,Emotional,2.4,2.45,3.71
2024-11-06,11:17,Analytical,2.76,3.13,5.38
2024-11-07,17:00,Emotional,1.85,1.08,3.24
2024-11-07,16:00,Analytical,1.21,1.0,5.05
2024-11-07,20:00,Social,4.22,5.09,1.0
2024-11-07,20:00,Emotional,2.44,1.34,4.75
2024-11-07,08:00,Creative,2.19,2.78,4.42
2024-11-07,21:00,Emotional,1.0,1.0,4.47
2024-11-08,11:42,Analytical,1.0,1.0,1.0
2024-11-08,09:42,Creative,1.0,1.0,1.0
2024-11-08,14:42,Analytical,1.0,1.0,1.0
2024-11-08,18:42,Creative,1.0,1.01,1.0
2024-11-08,19:42,Emotional,1.0,1.0,1.48
2024-11-08,11:42,Creative,1.0,1.84,3.72
2024-11-09,23:53,Emotional,5.65,5.88,4.51
2024-11-09,10:53,Social,3.81,2.93,5.39
2024-11-09,09:53,Emotional,5.43,4.71,5.31
2024-11-09,19:53,Emotional,3.37,3.58,4.28
2024-11-10,10:48,Emotional,1.0,1.0,2.41
2024-11-10,16:48,Emotional,1.0,1.0,1.92
2024-11-10,22:48,Analytical,1.0,2.13,1.0
2024-11-10,17:48,Social,1.0,1.0,1.0
2024-11-11,12:06,Analytical,3.84,4.59,8.19
2024-11-11,12:06,Creative,7.04,7.07,4.9
2024-11-11,19:06,Social,4.66,6.19,9.53
2024-11-11,08:06,Analytical,6.55,6.03,9.4
2024-11-11,09:06,Analytical,5.32,5.55,9.36
2024-11-11,20:06,Creative,4.61,5.44,7.7
2024-11-11,18:06,Social,5.8,4.81,5.21
2024-11-12,06:56,Social,5.78,4.35,6.97
2024-11-12,10:56,Creative,6.15,7.14,3.91
2024-11-12,09:56,Emotional,7.32,9.01,7.53
2024-11-12,20:56,Creative,3.78,3.46,6.61
2024-11-12,10:56,Emotional,5.75,5.77,7.27
2024-11-13,07:30,Analytical,1.0,1.27,1.0
2024-11-13,09:30,Social,1.0,1.0,4.83
2024-11-13,12:30,Creative,1.12,1.67,3.65
2024-11-13,15:30,Social,1.0,1.18,1.0
2024-11-13,14:30,Analytical,1.0,1.0,1.0
2024-11-14,21:36,Analytical,1.0,1.49,5.3
2024-11-14,20:36,Emotional,1.0,1.0,6.97
2024-11-14,08:36,Social,1.28,1.45,4.27
2024-11-14,10:36,Analytical,3.85,3.0,4.83
2024-11-15,09:10,Analytical,1.86,2.09,3.09
2024-11-15,11:10,Emotional,1.63,3.82,8.05
2024-11-15,08:10,Creative,1.0,1.0,4.12
2024-11-15,22:10,Analytical,1.89,2.95,3.5
2024-11-15,10:10,Emotional,1.2,2.33,5.47
2024-11-16,22:23,Analytical,3.38,2.56,6.05
2024-11-16,10:23,Emotional,5.11,4.88,7.13
2024-11-16,16:23,Social,6.45,8.18,7.42
2024-11-16,10:23,Creative,3.68,3.53,6.11
2024-11-17,09:56,Analytical,2.84,3.23,7.54
2024-11-17,22:56,Analytical,1.37,1.76,8.15
2024-11-17,21:56,Emotional,1.0,1.15,1.55
2024-11-17,08:56,Analytical,2.19,1.41,5.53
2024-11-18,15:38,Analytical,5.09,4.16,6.82
2024-11-18,16:38,Emotional,4.64,5.6,2.84
2024-11-18,16:38,Creative,4.93,5.7,4.29
2024-11-18,11:38,Social,2.49,2.44,7.6
2024-11-18,20:38,Creative,6.06,5.63,2.57
2024-11-18,20:38,Emotional,3.73,3.26,6.03
2024-11-19,16:18,Emotional,6.72,5.97,9.68
2024-11-19,23:18,Analytical,7.59,8.03,4.02
2024-11-19,21:18,Analytical,3.74,2.31,6.51
2024-11-19,12:18,Social,7.74,5.4,10.0
2024-11-20,18:03,Analytical,3.8,5.16,2.54
2024-11-20,15:03,Analytical,4.3,4.38,5.95
2024-11-20,10:03,Emotional,2.69,3.16,6.51
2024-11-20,19:03,Analytical,2.56,2.81,1.0
2024-11-21,18:24,Social,1.0,2.95,1.0
2024-11-21,14:24,Creative,1.0,1.88,1.43
2024-11-21,09:24,Social,1.0,1.0,1.0
2024-11-21,16:24,Creative,1.0,1.04,1.0
2024-11-22,00:22,Emotional,3.25,4.82,4.02
2024-11-22,17:22,Emotional,1.49,1.34,3.43
2024-11-22,14:22,Social,1.34,1.48,3.44
2024-11-22,11:22,Social,2.41,2.57,1.79
2024-11-22,18:22,Social,1.0,1.67,1.0
2024-11-23,20:05,Social,2.59,1.0,4.94
2024-11-23,13:05,Creative,4.7,4.81,10.0
2024-11-23,15:05,Emotional,5.69,4.75,3.52
2024-11-24,12:29,Emotional,9.15,10.0,6.68
2024-11-24,11:29,Emotional,5.21,5.48,2.54
2024-11-24,13:29,Social,5.33,5.4,3.69
2024-11-24,15:29,Social,4.29,5.8,5.25
2024-11-24,10:29,Analytical,8.7,6.96,4.46
2024-11-24,16:29,Emotional,2.77,1.56,3.84
2024-11-24,07:29,Social,5.57,5.83,4.14
2024-11-25,13:57,Analytical,1.31,2.78,4.68
2024-11-25,17:57,Emotional,2.47,2.75,5.66
2024-11-25,19:57,Emotional,3.66,3.81,2.94
2024-11-25,16:57,Analytical,5.79,4.79,4.04
2024-11-25,16:57,Social,5.12,6.32,8.42
2024-11-25,10:57,Creative,5.73,5.41,2.17
2024-11-26,11:53,Analytical,7.6,8.97,5.13
2024-11-26,07:53,Emotional,6.37,6.04,9.47
2024-11-26,16:53,Analytical,4.72,6.7,8.04
2024-11-26,07:53,Social,7.69,7.22,7.28
2024-11-26,15:53,Analytical,4.04,4.88,8.27
2024-11-26,09:53,Creative,8.59,9.07,7.92
2024-11-26,09:53,Analytical,4.78,5.33,5.71
2024-11-27,22:13,Social,4.41,4.58,4.8
2024-11-27,11:13,Analytical,4.83,4.45,4.74
2024-11-27,12:13,Emotional,5.85,6.02,6.19
2024-11-28,23:55,Social,1.0,1.42,4.26
2024-11-28,10:55,Creative,1.0,3.09,1.0
2024-11-28,14:55,Analytical,3.2,3.91,4.28
2024-11-28,21:55,Emotional,1.79,2.34,4.94
2024-11-28,16:55,Emotional,1.0,1.3,2.83
2024-11-29,11:38,Creative,7.26,7.97,8.61
2024-11-29,09:38,Analytical,7.15,6.61,8.14
2024-11-29,13:38,Creative,10.0,10.0,10.0
2024-11-29,23:38,Emotional,7.9,8.77,10.0
2024-11-29,20:38,Analytical,9.93,10.0,10.0
2024-11-30,11:02,Social,6.39,6.98,10.0
2024-11-30,07:02,Analytical,8.64,7.75,10.0
2024-11-30,16:02,Analytical,7.57,9.7,9.65
2024-12-01,14:27,Creative,1.0,1.0,1.0
2024-12-01,19:27,Emotional,3.18,2.29,1.0
2024-12-01,22:27,Emotional,1.0,1.5,1.0
2024-12-01,09:27,Social,1.0,1.0,1.0
2024-12-01,17:27,Analytical,1.0,1.0,3.55
2024-12-02,08:39,Social,2.42,1.29,3.52
2024-12-02,11:39,Creative,2.98,1.65,7.69
2024-12-02,19:39,Analytical,4.7,6.13,5.22
2024-12-02,16:39,Emotional,1.0,2.54,2.71
2024-12-02,05:39,Creative,1.73,1.89,7.2
2024-12-02,07:39,Analytical,4.98,5.89,3.82
2024-12-03,17:38,Emotional,1.69,2.04,4.38
2024-12-03,11:38,Emotional,3.52,4.35,5.82
2024-12-03,05:38,Creative,1.0,1.13,4.42
2024-12-04,11:23,Analytical,1.28,1.0,1.0
2024-12-04,16:23,Emotional,1.22,1.0,3.72
2024-12-04,12:23,Analytical,1.0,2.42,4.57
2024-12-04,14:23,Social,1.0,1.0,4.27
2024-12-04,09:23,Emotional,1.11,1.35,4.66
2024-12-04,10:23,Analytical,3.16,1.91,1.0
2024-12-04,17:23,Analytical,1.0,1.0,2.44
2024-12-05,17:50,Creative,4.06,4.04,4.18
2024-12-05,18:50,Emotional,4.85,4.99,5.94
2024-12-05,14:50,Emotional,4.89,4.77,9.37
2024-12-05,17:50,Creative,2.49,4.49,3.3
2024-12-06,18:53,Social,5.72,5.08,9.02
2024-12-06,09:53,Analytical,4.73,5.02,5.48
2024-12-06,08:53,Social,6.35,5.7,10.0
2024-12-07,07:22,Analytical,2.73,1.38,8.18
2024-12-07,19:22,Social,2.84,2.83,5.64
2024-12-07,08:22,Analytical,2.26,2.18,8.81
2024-12-07,19:22,Social,5.23,5.46,8.5
2024-12-07,22:22,Emotional,2.13,1.81,7.07
2024-12-07,08:22,Creative,3.53,3.28,3.88
2024-12-08,15:18,Creative,1.0,1.82,5.01
2024-12-08,13:18,Creative,5.32,4.88,3.09
2024-12-08,16:18,Emotional,3.98,4.83,4.06
2024-12-08,18:18,Creative,5.17,4.16,4.2
2024-12-08,07:18,Analytical,4.36,5.59,4.94
2024-12-08,19:18,Social,6.59,5.24,4.78
2024-12-09,22:04,Creative,6.2,6.82,5.45
2024-12-09,20:04,Emotional,8.46,8.47,4.91
2024-12-09,10:04,Creative,5.9,5.59,10.0
2024-12-09,15:04,Emotional,7.5,7.55,6.86
2024-12-09,10:04,Analytical,7.86,8.85,1.26
2024-12-09,01:04,Creative,6.89,6.92,4.46
2024-12-10,17:11,Emotional,9.82,10.0,10.0
2024-12-10,11:11,Social,10.0,10.0,7.4
2024-12-10,12:11,Emotional,5.72,6.37,8.56
2024-12-10,10:11,Social,6.44,6.36,10.0
2024-12-10,15:11,Creative,8.28,7.49,8.61
2024-12-10,08:11,Creative,8.47,6.54,8.77
2024-12-11,09:14,Creative,2.55,3.21,2.4
2024-12-11,12:14,Emotional,6.09,5.68,4.43
2024-12-11,15:14,Analytical,5.51,4.65,6.08
2024-12-11,07:14,Analytical,3.97,3.42,6.33
2024-12-11,06:14,Analytical,3.36,2.1,6.02
2024-12-11,18:14,Analytical,5.03,5.2,6.18
2024-12-11,16:14,Creative,4.66,5.26,5.71
2024-12-12,21:25,Emotional,1.74,1.0,10.0
2024-12-12,15:25,Analytical,5.25,6.2,5.48
2024-12-12,12:25,Analytical,5.17,4.71,10.0
2024-12-13,17:51,Social,3.46,2.92,1.0
2024-12-13,19:51,Creative,6.04,5.88,5.45
